-36.9599135716446,-314.159265358979,0,0,0,0,0,0,0,0,0,0,3695.99135716446,0,-3695.99135716446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.159265358979,-36.9599135716446,0,0,0,0,0,0,0,0,0,0,0,3695.99135716446,0,-3695.99135716446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-58.0511685989418,-314.159265358979,0,0,0,0,0,0,0,0,3414.77462346717,0,0,0,-3414.77462346717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,314.159265358979,-58.0511685989418,0,0,0,0,0,0,0,0,0,3414.77462346717,0,0,0,-3414.77462346717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-62.4415931148282,-314.159265358979,0,0,0,0,0,0,0,0,1951.29978483838,0,0,0,-1951.29978483838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,314.159265358979,-62.4415931148282,0,0,0,0,0,0,0,0,0,1951.29978483838,0,0,0,-1951.29978483838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-72.071831464707,-314.159265358979,0,0,0,0,0,0,0,0,1847.99567858223,0,0,0,0,0,-1847.99567858223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,314.159265358979,-72.071831464707,0,0,0,0,0,0,0,0,0,1847.99567858223,0,0,0,0,0,-1847.99567858223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-37.0882466048795,-314.159265358979,0,0,0,0,0,0,0,0,4363.32312998582,0,-4363.32312998582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,314.159265358979,-37.0882466048795,0,0,0,0,0,0,0,0,0,4363.32312998582,0,-4363.32312998582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-37.0882466048795,-314.159265358979,0,0,0,0,0,0,0,0,3116.6593785613,0,-3116.6593785613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,314.159265358979,-37.0882466048795,0,0,0,0,0,0,0,0,0,3116.6593785613,0,-3116.6593785613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1881.19320574239,0,-1881.19320574239,0,0,0,0,0,0,0,0,0,0,-314.159265358979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881.19320574239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1881.19320574239,0,-1881.19320574239,0,0,0,0,0,0,0,0,314.159265358979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881.19320574239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303.5654164273,0,0,0,-1303.5654164273,0,0,0,0,0,0,0,0,0,-1631.90854328668,-314.159265358979,0,0,0,0,0,0,0,0,-1303.5654164273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1303.5654164273,0,0,0,-1303.5654164273,0,0,0,0,0,0,0,0,314.159265358979,-1631.90854328668,0,0,0,0,0,0,0,0,0,-1303.5654164273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1217.67157115883,0,0,0,-1217.67157115883,0,0,0,0,0,0,0,0,0,-1065.69096756479,-314.159265358979,0,0,0,0,0,0,0,0,-1217.67157115883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1217.67157115883,0,0,0,-1217.67157115883,0,0,0,0,0,0,0,0,314.159265358979,-1065.69096756479,0,0,0,0,0,0,0,0,0,-1217.67157115883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1380.91984773178,0,0,0,-1380.91984773178,0,0,0,0,0,0,0,0,0,0,-314.159265358979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.91984773178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1380.91984773178,0,0,0,-1380.91984773178,0,0,0,0,0,0,0,0,314.159265358979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.91984773178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1755.0796947429,0,-1755.0796947429,0,0,0,0,0,0,0,0,0,-1700.35004954682,-314.159265358979,0,0,0,0,0,0,-1755.0796947429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1755.0796947429,0,-1755.0796947429,0,0,0,0,0,0,0,0,314.159265358979,-1700.35004954682,0,0,0,0,0,0,0,-1755.0796947429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
